base_size,layer_index,petal_index,opening_degree,base_width,length,curvature,twist_angle,thickness
1.8663,3,2,0.68,0.554083,1.992808,0.237483,64.0299,0.04144
1.8663,3,3,0.68,0.554783,1.755347,0.247471,94.8636,0.040021
1.8663,3,4,0.68,0.507083,1.780082,0.249847,127.9511,0.043226
1.8663,3,5,0.68,0.60477,1.864701,0.252376,153.3421,0.044101
1.8663,3,6,0.68,0.546638,1.652176,0.243476,193.0609,0.039579
1.8663,3,7,0.68,0.564005,1.78575,0.23996,228.3442,0.040934
1.8663,3,8,0.68,0.585487,1.926894,0.240746,266.4765,0.045523
1.8663,3,9,0.68,0.561122,1.768789,0.230787,274.1155,0.040804
1.8663,3,10,0.68,0.555836,1.831415,0.232041,309.6572,0.043573
1.8663,3,11,0.68,0.526916,1.853962,0.230034,364.3523,0.043621
1.8663,3,12,0.68,0.523685,1.853829,0.214601,394.1456,0.042353
1.6399,1,0,0.1243,0.419742,0.643319,0.839471,0.0,0.050001
1.6399,1,1,0.1243,0.370177,0.670234,0.934295,27.8221,0.047622
1.6399,1,2,0.1243,0.365291,0.642302,0.884342,57.0116,0.045908
1.6399,1,3,0.1243,0.386638,0.678679,0.893495,80.0273,0.044093
1.6399,1,4,0.1243,0.402029,0.598193,0.738821,112.4946,0.045717
1.6399,2,0,0.1243,0.444713,0.863126,0.531796,0.0,0.040601
1.6399,2,1,0.1243,0.432563,0.850562,0.577179,33.9984,0.041836
1.6399,2,2,0.1243,0.46566,0.966332,0.568767,68.5041,0.038698
1.6399,2,3,0.1243,0.431304,1.038263,0.56043,100.8234,0.042843
1.6399,2,4,0.1243,0.435568,1.009542,0.560665,127.5602,0.038457
1.6399,2,5,0.1243,0.492759,0.953493,0.599868,170.6844,0.041065
1.6399,2,6,0.1243,0.409963,0.980834,0.597326,208.7331,0.043783
1.6399,2,7,0.1243,0.427657,0.943861,0.579317,239.7995,0.043028
1.6399,3,0,0.1243,0.493357,1.408339,0.291191,0.0,0.03918
1.6399,3,1,0.1243,0.459264,1.388902,0.30517,32.0582,0.04131
1.6399,3,2,0.1243,0.491483,1.346015,0.28035,62.2613,0.036377
1.6399,3,3,0.1243,0.489427,1.398765,0.302709,93.8126,0.037485
1.6399,3,4,0.1243,0.533283,1.367301,0.30025,125.5208,0.039322
1.6399,3,5,0.1243,0.466785,1.263528,0.286879,163.9726,0.036679
1.6399,3,6,0.1243,0.494153,1.323865,0.283992,189.5121,0.038636
1.6399,3,7,0.1243,0.507916,1.367762,0.278838,222.2839,0.038946
1.6399,3,8,0.1243,0.534634,1.290658,0.271949,256.086,0.036496
1.6399,3,9,0.1243,0.508498,1.291611,0.285078,286.6244,0.038736
1.6399,3,10,0.1243,0.48709,1.343346,0.292749,313.2106,0.038274
1.6399,3,11,0.1243,0.499047,1.203944,0.263995,337.3953,0.040428
1.6399,3,12,0.1243,0.502962,1.424805,0.301492,372.2434,0.037844
2.8776,1,0,0.2946,0.757856,1.215782,0.855501,0.0,0.079754
2.8776,1,1,0.2946,0.664654,1.230582,0.760991,26.1511,0.078079
2.8776,1,2,0.2946,0.738513,1.208001,0.793279,55.0225,0.07822
2.8776,1,3,0.2946,0.667881,1.240379,0.790096,81.7903,0.080948
2.8776,1,4,0.2946,0.627629,1.299445,0.846668,109.6645,0.082813
2.8776,2,0,0.2946,0.806153,1.819335,0.555855,0.0,0.071808
2.8776,2,1,0.2946,0.775439,1.746583,0.539544,34.6227,0.071457
2.8776,2,2,0.2946,0.831423,1.841311,0.550831,66.6926,0.071768
2.8776,2,3,0.2946,0.7858,1.967125,0.54615,107.5515,0.071547
2.8776,2,4,0.2946,0.83279,1.904997,0.574666,132.7755,0.07196
2.8776,2,5,0.2946,0.758811,1.77765,0.548574,172.3239,0.073835
2.8776,2,6,0.2946,0.769577,1.71017,0.568478,208.9347,0.075612
2.8776,2,7,0.2946,0.770634,1.959413,0.558369,241.7987,0.072415
2.8776,3,0,0.2946,0.836166,2.375141,0.270185,0.0,0.065528
2.8776,3,1,0.2946,0.873643,2.414086,0.24804,33.207,0.070858
2.8776,3,2,0.2946,0.87391,2.835637,0.258341,64.6572,0.064909
2.8776,3,3,0.2946,0.802008,2.324184,0.252239,97.1193,0.064134
2.8776,3,4,0.2946,0.854117,2.284855,0.275447,123.3427,0.0692
2.8776,3,5,0.2946,0.850586,2.435476,0.272633,159.0594,0.070084
2.8776,3,6,0.2946,0.901267,2.654492,0.257868,191.6113,0.066871
2.8776,3,7,0.2946,0.877662,2.581242,0.301003,219.2622,0.067407
2.8776,3,8,0.2946,0.812632,2.491368,0.284175,254.4716,0.062738
2.8776,3,9,0.2946,0.876104,2.371438,0.269684,293.2846,0.067251
2.8776,3,10,0.2946,0.90208,2.460227,0.271804,313.3268,0.063093
2.8776,3,11,0.2946,0.809579,2.604002,0.292933,359.2272,0.066441
2.8776,3,12,0.2946,0.864524,2.405284,0.255225,375.4218,0.06812
4.9583,1,0,0.4406,1.243237,2.339928,0.755983,0.0,0.153917
4.9583,1,1,0.4406,1.20702,2.15216,0.782416,28.1588,0.130348
4.9583,1,2,0.4406,1.193085,2.105575,0.776359,54.9355,0.143265
4.9583,1,3,0.4406,1.217355,1.966024,0.769597,79.3382,0.141904
4.9583,1,4,0.4406,1.112013,2.393663,0.845862,112.5176,0.12837
4.9583,2,0,0.4406,1.361442,2.97173,0.543223,0.0,0.116419
4.9583,2,1,0.4406,1.301928,3.088438,0.547997,34.765,0.13168
4.9583,2,2,0.4406,1.288989,3.136392,0.529447,67.347,0.117054
4.9583,2,3,0.4406,1.442833,3.334919,0.50077,104.5882,0.123169
4.9583,2,4,0.4406,1.223799,3.0194,0.505133,136.6118,0.118162
4.9583,2,5,0.4406,1.300536,3.385734,0.564599,179.5088,0.121485
4.9583,2,6,0.4406,1.398486,3.234664,0.539608,211.4479,0.12267
4.9583,2,7,0.4406,1.316021,2.972157,0.520106,247.3953,0.11615
4.9583,3,0,0.4406,1.550404,4.370586,0.277074,0.0,0.117525
4.9583,3,1,0.4406,1.584669,4.569118,0.251696,30.2303,0.109963
4.9583,3,2,0.4406,1.562443,4.753058,0.263984,62.0263,0.108218
4.9583,3,3,0.4406,1.451524,4.465677,0.282969,97.3858,0.11512
4.9583,3,4,0.4406,1.465723,4.571365,0.258029,123.4574,0.102657
4.9583,3,5,0.4406,1.500523,4.186406,0.27851,161.9861,0.117699
4.9583,3,6,0.4406,1.491976,4.770447,0.260187,191.9838,0.107475
4.9583,3,7,0.4406,1.376175,4.518948,0.253804,227.0526,0.105011
4.9583,3,8,0.4406,1.454611,4.293718,0.253842,253.8206,0.104172
4.9583,3,9,0.4406,1.333727,4.669843,0.226659,281.0082,0.112065
4.9583,3,10,0.4406,1.337442,4.399398,0.266278,325.2867,0.105894
4.9583,3,11,0.4406,1.548626,4.135884,0.267333,364.6744,0.114573
4.9583,3,12,0.4406,1.384301,4.559599,0.277651,386.9978,0.109455
2.933,1,0,0.6314,0.698838,1.295452,0.72911,0.0,0.0768
2.933,1,1,0.6314,0.677669,1.340753,0.674762,27.8432,0.087278
2.933,1,2,0.6314,0.690993,1.48893,0.776397,57.3386,0.079058
2.933,1,3,0.6314,0.726504,1.40657,0.759688,82.2793,0.08155
2.933,1,4,0.6314,0.738645,1.401765,0.808427,107.9826,0.078436
2.933,2,0,0.6314,0.87027,2.037704,0.518079,0.0,0.074379
2.933,2,1,0.6314,0.730827,1.968672,0.476409,34.584,0.07128
2.933,2,2,0.6314,0.767597,1.99924,0.503728,66.0517,0.064401
2.933,2,3,0.6314,0.845694,1.991381,0.452862,101.4234,0.075555
2.933,2,4,0.6314,0.796987,2.046055,0.432455,137.699,0.074624
2.933,2,5,0.6314,0.800373,1.942983,0.499311,177.6246,0.07816
2.933,2,6,0.6314,0.779967,1.79919,0.505452,217.4372,0.077894
2.933,2,7,0.6314,0.827722,1.810969,0.452377,244.5209,0.077887
2.933,3,0,0.6314,0.926296,2.703868,0.206305,0.0,0.06564
2.933,3,1,0.6314,0.879986,2.710116,0.252672,31.8727,0.069096
2.933,3,2,0.6314,0.908506,2.906659,0.246365,63.0999,0.066374
2.933,3,3,0.6314,0.826111,2.63498,0.236944,93.6845,0.064804
2.933,3,4,0.6314,0.861851,2.970395,0.239585,131.2129,0.063089
2.933,3,5,0.6314,0.874212,2.809566,0.24618,161.8147,0.06606
2.933,3,6,0.6314,0.926722,2.856414,0.252756,199.3514,0.057525
2.933,3,7,0.6314,0.826319,2.866147,0.24917,222.149,0.062977
2.933,3,8,0.6314,0.936716,2.695414,0.243571,250.9944,0.065267
2.933,3,9,0.6314,0.838052,2.643026,0.253084,270.5329,0.063536
2.933,3,10,0.6314,0.880311,2.470285,0.247436,316.2076,0.069806
2.933,3,11,0.6314,0.857008,2.695618,0.256836,350.1394,0.062442
2.933,3,12,0.6314,0.916013,2.745156,0.250587,375.3825,0.068514
1.3664,1,0,0.2892,0.311861,0.555913,0.812925,0.0,0.040002
1.3664,1,1,0.2892,0.330891,0.551264,0.829227,28.2193,0.040012
1.3664,1,2,0.2892,0.313941,0.636919,0.810536,55.225,0.039879
1.3664,1,3,0.2892,0.352104,0.588764,0.880835,83.4724,0.04032
1.3664,1,4,0.2892,0.341661,0.592798,0.841618,108.6423,0.037622
1.3664,2,0,0.2892,0.400512,0.788924,0.597431,0.0,0.034796
1.3664,2,1,0.2892,0.371962,0.848469,0.559991,34.3384,0.035645
1.3664,2,2,0.2892,0.401655,0.808088,0.519921,69.2529,0.034736
1.3664,2,3,0.2892,0.358182,0.90019,0.574312,103.6624,0.038252
1.3664,2,4,0.2892,0.325539,0.814758,0.575207,135.622,0.030492
1.3664,2,5,0.2892,0.351394,0.89545,0.529964,167.3893,0.03426
1.3664,2,6,0.2892,0.388775,0.799337,0.582717,211.2756,0.031276
1.3664,2,7,0.2892,0.37583,0.853783,0.588698,240.372,0.03119
1.3664,3,0,0.2892,0.43423,1.254938,0.260556,0.0,0.028148
1.3664,3,1,0.2892,0.407661,1.078147,0.259235,31.7997,0.030468
1.3664,3,2,0.2892,0.39904,1.137581,0.279735,63.4486,0.03054
1.3664,3,3,0.2892,0.413933,1.206868,0.287063,94.8749,0.032267
1.3664,3,4,0.2892,0.390342,1.155897,0.275252,134.214,0.03113
1.3664,3,5,0.2892,0.42577,1.3536,0.269161,157.3352,0.030423
1.3664,3,6,0.2892,0.418093,1.087438,0.284604,189.4976,0.033578
1.3664,3,7,0.2892,0.432507,1.193038,0.278579,216.8294,0.030892
1.3664,3,8,0.2892,0.428981,1.317946,0.281545,258.5264,0.033096
1.3664,3,9,0.2892,0.402941,1.107116,0.27283,282.5944,0.0334
1.3664,3,10,0.2892,0.394759,1.215861,0.264608,314.7289,0.031468
1.3664,3,11,0.2892,0.417566,1.201508,0.27988,354.3567,0.033061
1.3664,3,12,0.2892,0.386373,1.126253,0.279361,363.1685,0.030482
4.1693,1,0,0.1217,1.042603,1.844352,0.871659,0.0,0.118834
4.1693,1,1,0.1217,0.948982,1.796255,0.890146,26.8141,0.119368
4.1693,1,2,0.1217,1.049177,1.598722,0.919919,54.9805,0.112793
4.1693,1,3,0.1217,1.018685,1.704004,0.845351,85.1962,0.124726
4.1693,1,4,0.1217,1.033139,1.635778,0.869033,105.6493,0.122705
4.1693,2,0,0.1217,1.200098,2.44897,0.586009,0.0,0.106687
4.1693,2,1,0.1217,1.03527,2.49934,0.618548,34.0955,0.115089
4.1693,2,2,0.1217,1.075824,2.38069,0.59183,69.4385,0.109944
4.1693,2,3,0.1217,1.161249,2.280558,0.548882,102.099,0.111188
4.1693,2,4,0.1217,1.180996,2.683802,0.636359,131.6227,0.111397
4.1693,2,5,0.1217,1.176265,2.578863,0.572687,170.9964,0.11661
4.1693,2,6,0.1217,1.210285,2.394261,0.597719,208.7966,0.107188
4.1693,2,7,0.1217,1.101799,2.261785,0.566459,235.5089,0.115296
4.1693,3,0,0.1217,1.10929,3.756366,0.301981,0.0,0.095479
4.1693,3,1,0.1217,1.141417,3.361061,0.295109,31.3396,0.090302
4.1693,3,2,0.1217,1.225131,3.616965,0.312179,62.2917,0.098819
4.1693,3,3,0.1217,1.247807,3.448201,0.280034,98.3183,0.092775
4.1693,3,4,0.1217,1.170991,3.647695,0.293584,127.5636,0.092519
4.1693,3,5,0.1217,1.340623,3.528025,0.291432,156.6238,0.097105
4.1693,3,6,0.1217,1.277023,3.597847,0.293803,191.21,0.108759
4.1693,3,7,0.1217,1.226333,3.205704,0.303627,222.1923,0.100462
4.1693,3,8,0.1217,1.335554,3.583226,0.271437,244.4052,0.093675
4.1693,3,9,0.1217,1.213597,3.422341,0.264559,285.2063,0.094777
4.1693,3,10,0.1217,1.330124,3.726463,0.287954,328.5563,0.100531
4.1693,3,11,0.1217,1.199726,3.432037,0.285198,350.9833,0.096327
4.1693,3,12,0.1217,1.220229,3.343606,0.294953,382.3858,0.091157
3.414,1,0,0.0502,0.823997,1.425921,0.942626,0.0,0.097549
3.414,1,1,0.0502,0.780481,1.407854,0.853184,27.7196,0.092132
3.414,1,2,0.0502,0.802134,1.365333,0.870651,54.5388,0.093907
3.414,1,3,0.0502,0.850399,1.377443,0.961268,82.4791,0.095424
3.414,1,4,0.0502,0.838757,1.407338,0.795823,108.8641,0.095105
3.414,2,0,0.0502,0.893976,1.972895,0.576109,0.0,0.086902
3.414,2,1,0.0502,0.907743,1.980787,0.64653,34.4585,0.09538
3.414,2,2,0.0502,0.895846,1.995389,0.609611,69.8554,0.097348
3.414,2,3,0.0502,0.937934,1.837601,0.623582,106.4858,0.089111
3.414,2,4,0.0502,1.040952,2.134648,0.581592,143.7648,0.088048
3.414,2,5,0.0502,0.92379,1.958561,0.559884,176.8948,0.088987
3.414,2,6,0.0502,0.940055,2.050841,0.623204,211.1461,0.092269
3.414,2,7,0.0502,0.941404,2.007465,0.615691,244.7513,0.089543
3.414,3,0,0.0502,0.96913,2.905679,0.280452,0.0,0.080062
3.414,3,1,0.0502,0.998097,2.939173,0.318599,31.4119,0.083845
3.414,3,2,0.0502,0.982866,2.710947,0.304643,63.0039,0.073534
3.414,3,3,0.0502,1.001651,2.694342,0.294029,92.801,0.074951
3.414,3,4,0.0502,1.058793,2.947509,0.309089,130.5429,0.084605
3.414,3,5,0.0502,1.004943,2.800034,0.287279,153.514,0.069946
3.414,3,6,0.0502,1.001733,2.973347,0.306648,191.6979,0.079085
3.414,3,7,0.0502,0.993342,2.954148,0.284516,221.8965,0.078911
3.414,3,8,0.0502,1.062052,2.851075,0.298846,252.6638,0.077477
3.414,3,9,0.0502,1.03414,2.753624,0.294043,283.2538,0.07672
3.414,3,10,0.0502,1.039588,3.045416,0.298847,332.6129,0.076843
3.414,3,11,0.0502,1.081019,2.959919,0.285671,333.5036,0.070831
3.414,3,12,0.0502,1.042795,2.956091,0.27932,380.1689,0.073978
3.9255,1,0,0.0358,0.970304,1.669401,0.98042,0.0,0.10593
3.9255,1,1,0.0358,0.942548,1.605824,0.868449,27.5522,0.110942
3.9255,1,2,0.0358,0.97077,1.576755,0.929189,54.1764,0.119265
3.9255,1,3,0.0358,0.889384,1.650898,0.825404,83.5349,0.113233
3.9255,1,4,0.0358,0.876727,1.731935,0.891581,105.0049,0.116009
3.9255,2,0,0.0358,1.102205,2.14237,0.646812,0.0,0.096958
3.9255,2,1,0.0358,1.100935,2.203506,0.552682,33.4,0.096891
3.9255,2,2,0.0358,0.990889,2.33957,0.60053,68.246,0.099199
3.9255,2,3,0.0358,1.029231,2.228576,0.582566,102.6115,0.101006
3.9255,2,4,0.0358,1.075682,2.096204,0.612658,138.6048,0.109107
3.9255,2,5,0.0358,1.02724,2.188619,0.597898,172.8165,0.095305
3.9255,2,6,0.0358,1.057559,2.272682,0.584155,211.5783,0.096896
3.9255,2,7,0.0358,1.124189,2.086212,0.58489,242.195,0.106047
3.9255,3,0,0.0358,1.138861,2.926621,0.293416,0.0,0.087624
3.9255,3,1,0.0358,1.231119,3.152848,0.294794,31.8771,0.08597
3.9255,3,2,0.0358,1.235763,3.100311,0.272826,63.619,0.089871
3.9255,3,3,0.0358,1.112322,3.220859,0.317651,93.0867,0.088304
3.9255,3,4,0.0358,1.201127,3.174965,0.306689,125.7559,0.088832
3.9255,3,5,0.0358,1.247416,2.99202,0.317261,164.0378,0.087937
3.9255,3,6,0.0358,1.153155,3.35528,0.273535,188.9176,0.084219
3.9255,3,7,0.0358,1.23499,3.152417,0.294643,224.742,0.093863
3.9255,3,8,0.0358,1.135871,3.438893,0.28464,252.2658,0.091346
3.9255,3,9,0.0358,1.169691,3.041541,0.295187,289.3163,0.092124
3.9255,3,10,0.0358,1.116608,3.199508,0.284569,324.7499,0.085038
3.9255,3,11,0.0358,1.209397,2.98597,0.298309,336.711,0.093702
3.9255,3,12,0.0358,1.248473,3.143791,0.29673,383.5733,0.095111
2.2888,1,0,0.5652,0.513455,1.084258,0.745935,0.0,0.062417
2.2888,1,1,0.5652,0.471834,1.013012,0.799637,27.6181,0.065453
2.2888,1,2,0.5652,0.506215,1.101419,0.724241,58.9397,0.059825
2.2888,1,3,0.5652,0.570432,1.036116,0.748248,80.0132,0.062805
2.2888,1,4,0.5652,0.575011,1.00468,0.777948,110.4714,0.0594
2.2888,2,0,0.5652,0.68646,1.410864,0.523454,0.0,0.057294
2.2888,2,1,0.5652,0.660473,1.490987,0.498232,33.8635,0.055311
2.2888,2,2,0.5652,0.578491,1.529225,0.501557,67.0835,0.055956
2.2888,2,3,0.5652,0.559157,1.506146,0.482927,104.0218,0.057563
2.2888,2,4,0.5652,0.585657,1.483554,0.495569,141.3047,0.050399
2.2888,2,5,0.5652,0.649656,1.480518,0.498709,177.1777,0.062617
2.2888,2,6,0.5652,0.615743,1.441747,0.517717,198.4071,0.05729
2.2888,2,7,0.5652,0.620455,1.442012,0.519805,244.8133,0.053026
2.2888,3,0,0.5652,0.729387,2.182026,0.253024,0.0,0.047075
2.2888,3,1,0.5652,0.692141,2.108716,0.25218,30.0583,0.050957
2.2888,3,2,0.5652,0.685788,2.057908,0.242317,64.483,0.047489
2.2888,3,3,0.5652,0.639251,1.966614,0.245188,92.1229,0.053161
2.2888,3,4,0.5652,0.661094,2.280996,0.268956,134.8019,0.051146
2.2888,3,5,0.5652,0.738836,2.002778,0.231217,148.783,0.050171
2.2888,3,6,0.5652,0.759379,2.153322,0.258458,191.0608,0.050723
2.2888,3,7,0.5652,0.668592,2.268102,0.226683,223.1631,0.048879
2.2888,3,8,0.5652,0.62077,2.183468,0.247595,256.2495,0.051637
2.2888,3,9,0.5652,0.654592,2.482786,0.250224,286.1886,0.050077
2.2888,3,10,0.5652,0.687571,2.146861,0.226916,320.297,0.046037
2.2888,3,11,0.5652,0.648536,2.222703,0.238643,348.0338,0.04962
2.2888,3,12,0.5652,0.666117,1.989168,0.245057,377.2111,0.054803
1.1063,1,0,0.2149,0.269583,0.456836,0.900218,0.0,0.029567
1.1063,1,1,0.2149,0.276716,0.486864,0.796012,27.7601,0.032918
1.1063,1,2,0.2149,0.271687,0.492106,0.797779,53.3261,0.033053
1.1063,1,3,0.2149,0.258813,0.468867,0.81225,82.1154,0.0315
1.1063,1,4,0.2149,0.278632,0.470399,0.827357,111.7106,0.034591
1.1063,2,0,0.2149,0.298488,0.629538,0.575399,0.0,0.030592
1.1063,2,1,0.2149,0.283125,0.674553,0.594148,34.7764,0.028339
1.1063,2,2,0.2149,0.295851,0.707546,0.56076,69.7384,0.024936
1.1063,2,3,0.2149,0.283958,0.643884,0.529564,100.4079,0.029817
1.1063,2,4,0.2149,0.280153,0.642232,0.581503,139.7025,0.028749
1.1063,2,5,0.2149,0.277331,0.632208,0.568213,173.407,0.029136
1.1063,2,6,0.2149,0.293895,0.617177,0.53998,208.8163,0.028183
1.1063,2,7,0.2149,0.290058,0.624897,0.568014,241.4194,0.027512
1.1063,3,0,0.2149,0.309701,0.994056,0.3143,0.0,0.025405
1.1063,3,1,0.2149,0.350567,0.890705,0.274592,31.133,0.025227
1.1063,3,2,0.2149,0.32411,0.977443,0.282735,61.8878,0.023473
1.1063,3,3,0.2149,0.317569,0.86052,0.304458,95.8975,0.026234
1.1063,3,4,0.2149,0.323351,0.987912,0.28729,122.4152,0.02637
1.1063,3,5,0.2149,0.338007,0.895122,0.271479,155.0883,0.028086
1.1063,3,6,0.2149,0.328096,0.985332,0.27824,190.9743,0.025276
1.1063,3,7,0.2149,0.302092,0.929516,0.292265,223.6688,0.02498
1.1063,3,8,0.2149,0.332909,1.004304,0.288002,264.3538,0.024329
1.1063,3,9,0.2149,0.35014,0.840693,0.287014,299.4037,0.02401
1.1063,3,10,0.2149,0.323499,1.068026,0.286859,314.7637,0.02508
1.1063,3,11,0.2149,0.296861,0.983271,0.285657,335.105,0.025481
1.1063,3,12,0.2149,0.317662,0.818298,0.289992,399.0302,0.026486
2.5534,1,0,0.018,0.58018,0.954913,0.902869,0.0,0.071538
2.5534,1,1,0.018,0.58093,1.11856,0.87165,27.8799,0.072454
2.5534,1,2,0.018,0.588805,1.01726,0.840478,56.9205,0.073166
2.5534,1,3,0.018,0.637077,1.039656,0.835764,82.1662,0.075742
2.5534,1,4,0.018,0.59684,0.945507,0.826027,110.0051,0.075579
2.5534,2,0,0.018,0.658771,1.280678,0.610342,0.0,0.066459
2.5534,2,1,0.018,0.704179,1.422556,0.621223,34.5655,0.066443
2.5534,2,2,0.018,0.682875,1.471732,0.633632,65.711,0.066221
2.5534,2,3,0.018,0.742897,1.495541,0.622034,106.4289,0.062303
2.5534,2,4,0.018,0.656445,1.442719,0.584223,134.193,0.067369
2.5534,2,5,0.018,0.706919,1.589156,0.618244,176.1012,0.063464
2.5534,2,6,0.018,0.688977,1.313302,0.604628,216.2051,0.069886
2.5534,2,7,0.018,0.680826,1.359205,0.609847,233.8989,0.063922
2.5534,3,0,0.018,0.812144,1.911542,0.307878,0.0,0.054278
2.5534,3,1,0.018,0.77343,1.824127,0.290211,32.1539,0.053951
2.5534,3,2,0.018,0.782837,2.072554,0.30902,63.7963,0.060602
2.5534,3,3,0.018,0.703317,2.00466,0.296729,96.046,0.056336
2.5534,3,4,0.018,0.791783,1.908818,0.296579,131.4496,0.062625
2.5534,3,5,0.018,0.7781,1.981343,0.307317,158.7255,0.061967
2.5534,3,6,0.018,0.715226,1.888472,0.308001,196.4164,0.051981
2.5534,3,7,0.018,0.825338,2.132269,0.306965,210.5075,0.06177
2.5534,3,8,0.018,0.706483,2.027951,0.28196,270.883,0.062532
2.5534,3,9,0.018,0.773391,2.131245,0.296923,279.0421,0.057533
2.5534,3,10,0.018,0.724597,2.186439,0.291333,319.7499,0.060226
2.5534,3,11,0.018,0.762272,1.998114,0.285395,344.8809,0.060277
2.5534,3,12,0.018,0.822356,2.257415,0.280814,373.5577,0.057485
4.0205,1,0,0.2396,0.933228,1.646137,0.763852,0.0,0.110289
4.0205,1,1,0.2396,0.943048,1.761194,0.826825,27.854,0.110851
4.0205,1,2,0.2396,0.972989,1.885953,0.864062,53.9416,0.116782
4.0205,1,3,0.2396,0.987328,1.804867,0.824066,80.5096,0.122348
4.0205,1,4,0.2396,0.919451,1.768994,0.909079,109.1651,0.119277
4.0205,2,0,0.2396,1.154211,2.619959,0.57809,0.0,0.111149
4.0205,2,1,0.2396,1.035897,2.714042,0.592475,34.2663,0.104164
4.0205,2,2,0.2396,1.012261,2.338377,0.554864,70.1622,0.108879
4.0205,2,3,0.2396,1.16097,2.396016,0.553623,101.1499,0.116031
4.0205,2,4,0.2396,1.110646,2.31548,0.520994,138.249,0.112307
4.0205,2,5,0.2396,1.050623,2.461994,0.536538,167.8397,0.10223
4.0205,2,6,0.2396,1.035821,2.389947,0.551946,201.7779,0.101065
4.0205,2,7,0.2396,1.138695,2.258946,0.573882,238.4228,0.104668
4.0205,3,0,0.2396,1.19501,3.343834,0.274051,0.0,0.089265
4.0205,3,1,0.2396,1.271846,3.198775,0.26257,32.6013,0.08773
4.0205,3,2,0.2396,1.208492,3.467602,0.294924,64.5696,0.09147
4.0205,3,3,0.2396,1.227797,3.512062,0.266617,96.0197,0.095432
4.0205,3,4,0.2396,1.202009,3.126303,0.257051,128.1455,0.09335
4.0205,3,5,0.2396,1.229775,3.602906,0.249335,158.6381,0.090875
4.0205,3,6,0.2396,1.156217,3.47062,0.271829,193.5999,0.090119
4.0205,3,7,0.2396,1.187786,3.257872,0.262851,221.8759,0.091273
4.0205,3,8,0.2396,1.171176,3.379772,0.268037,246.1175,0.095561
4.0205,3,9,0.2396,1.129606,3.3528,0.284889,292.7872,0.088946
4.0205,3,10,0.2396,1.136351,3.568437,0.272674,342.0896,0.097538
4.0205,3,11,0.2396,1.10743,3.472812,0.268685,332.6936,0.089508
4.0205,3,12,0.2396,1.122742,3.556663,0.274985,396.3149,0.087648
4.7215,1,0,0.1872,1.263843,1.820004,0.873617,0.0,0.129511
4.7215,1,1,0.1872,1.137999,1.975175,0.868136,27.3387,0.132341
4.7215,1,2,0.1872,1.157875,2.009536,0.918045,56.5757,0.136274
4.7215,1,3,0.1872,1.139137,1.897179,0.84571,83.3959,0.121483
4.7215,1,4,0.1872,1.186229,1.858318,0.807104,113.5837,0.140126
4.7215,2,0,0.1872,1.257087,2.711263,0.60525,0.0,0.12094
4.7215,2,1,0.1872,1.156491,2.72064,0.538039,32.9835,0.114776
4.7215,2,2,0.1872,1.278203,2.940117,0.555836,69.0771,0.114061
4.7215,2,3,0.1872,1.338586,2.775367,0.58298,102.5828,0.122436
4.7215,2,4,0.1872,1.212163,3.016371,0.637032,139.4669,0.122057
4.7215,2,5,0.1872,1.44514,2.823615,0.55622,174.5098,0.132522
4.7215,2,6,0.1872,1.247567,2.982068,0.585727,204.9592,0.116981
4.7215,2,7,0.1872,1.305903,2.565806,0.517082,247.3823,0.119257
4.7215,3,0,0.1872,1.493978,4.163373,0.271532,0.0,0.104267
4.7215,3,1,0.1872,1.332834,4.340351,0.290299,31.7,0.116939
4.7215,3,2,0.1872,1.309155,4.307091,0.301215,65.2501,0.102397
4.7215,3,3,0.1872,1.355713,4.073532,0.263683,95.0817,0.111804
4.7215,3,4,0.1872,1.311647,4.034503,0.295467,122.7513,0.105325
4.7215,3,5,0.1872,1.420383,4.0199,0.303235,162.7707,0.100552
4.7215,3,6,0.1872,1.449199,4.190588,0.258379,192.9189,0.10878
4.7215,3,7,0.1872,1.506588,3.689209,0.288603,222.9498,0.114149
4.7215,3,8,0.1872,1.453534,3.692652,0.294326,255.6921,0.103913
4.7215,3,9,0.1872,1.444821,3.694018,0.299326,276.2221,0.103123
4.7215,3,10,0.1872,1.393639,3.792785,0.271897,324.6835,0.105344
4.7215,3,11,0.1872,1.486917,3.917273,0.281664,348.4838,0.110173
4.7215,3,12,0.1872,1.425762,3.747352,0.289944,377.7658,0.103246
1.5909,1,0,0.1928,0.378227,0.625673,0.825951,0.0,0.04498
1.5909,1,1,0.1928,0.39418,0.630545,0.793805,27.3765,0.04906
1.5909,1,2,0.1928,0.371755,0.670973,0.82552,55.9169,0.045225
1.5909,1,3,0.1928,0.413172,0.638306,0.892675,79.6845,0.04639
1.5909,1,4,0.1928,0.365783,0.635742,0.850244,109.9879,0.041646
1.5909,2,0,0.1928,0.435748,0.973789,0.60004,0.0,0.036914
1.5909,2,1,0.1928,0.418898,0.916319,0.506085,34.8374,0.039613
1.5909,2,2,0.1928,0.433982,0.99161,0.578079,68.2363,0.041176
1.5909,2,3,0.1928,0.43907,0.89704,0.546224,99.8913,0.040641
1.5909,2,4,0.1928,0.426287,0.990799,0.558655,134.4787,0.042579
1.5909,2,5,0.1928,0.417763,0.95,0.521168,174.3915,0.044299
1.5909,2,6,0.1928,0.429022,0.986842,0.515151,208.465,0.044418
1.5909,2,7,0.1928,0.44954,0.872344,0.59077,248.1202,0.041751
